gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_00408,ec_contig_7,168,16.1808,,hypothetical protein
BBFGCJEA_00409,ec_contig_7,1325,37.928,murI,Glutamate racemase
BBFGCJEA_00410,ec_contig_7,1870,24.8929,btuB_1,Vitamin B12 transporter BtuB
BBFGCJEA_00411,ec_contig_7,3421,76.3127,trmA,tRNA/tmRNA (uracil-C(5))-methyltransferase
BBFGCJEA_00412,ec_contig_7,1827,124.643,yijD,Inner membrane protein YijD
BBFGCJEA_00413,ec_contig_7,5038,175.509,fabR,HTH-type transcriptional repressor FabR
BBFGCJEA_00414,ec_contig_7,5051,88.5462,sthA,Soluble pyridine nucleotide transhydrogenase
BBFGCJEA_00415,ec_contig_7,1452,38.8468,oxyR_1,DNA-binding transcriptional dual regulator OxyR
BBFGCJEA_00416,ec_contig_7,8664,154.868,argH,Argininosuccinate lyase
BBFGCJEA_00417,ec_contig_7,3048,96.344,argB,Acetylglutamate kinase
BBFGCJEA_00418,ec_contig_7,4886,119.404,argC,N-acetyl-gamma-glutamyl-phosphate reductase
BBFGCJEA_00419,ec_contig_7,2136,45.5386,argE_1,Acetylornithine deacetylase
BBFGCJEA_00420,ec_contig_7,15232,141.063,ppc,Phosphoenolpyruvate carboxylase
BBFGCJEA_00421,ec_contig_7,1600,22.6622,eptC,Phosphoethanolamine transferase EptC
BBFGCJEA_00422,ec_contig_7,99,2.85382,rhaS_1,HTH-type transcriptional activator RhaS
BBFGCJEA_00423,ec_contig_7,11,0.789946,frwD,PTS system fructose-like EIIB component 3
BBFGCJEA_00424,ec_contig_7,49,1.36911,islB_1,Isethionate sulfite-lyase activating enzyme
BBFGCJEA_00425,ec_contig_7,195,2.08408,pflD,putative dehydratase PflD
BBFGCJEA_00426,ec_contig_7,10,0.765113,fryB_1,PTS system fructose-like EIIB component 1
BBFGCJEA_00427,ec_contig_7,22,0.500299,manP,PTS system mannose-specific EIIBCA component
BBFGCJEA_00428,ec_contig_7,69,0.677318,fryA_1,Multiphosphoryl transfer protein 1
BBFGCJEA_00429,ec_contig_7,71,2.63012,fsaB,Fructose-6-phosphate aldolase 2
BBFGCJEA_00430,ec_contig_7,262,5.82858,gldA,Glycerol dehydrogenase
BBFGCJEA_00431,ec_contig_7,59,2.34474,,hypothetical protein
BBFGCJEA_00432,ec_contig_7,229,6.20781,yijE,putative cystine transporter YijE
BBFGCJEA_00433,ec_contig_7,2491,28.051,katG,Catalase-peroxidase
BBFGCJEA_00434,ec_contig_7,3632,100.115,metF,5%2C10-methylenetetrahydrofolate reductase
BBFGCJEA_00435,ec_contig_7,4544,45.8698,metL,Bifunctional aspartokinase/homoserine dehydrogenase 2
BBFGCJEA_00436,ec_contig_7,994,21.0274,metB,Cystathionine gamma-synthase
BBFGCJEA_00437,ec_contig_7,1505,116.236,metJ,Met repressor
BBFGCJEA_00438,ec_contig_7,321,12.9455,,hypothetical protein
BBFGCJEA_00439,ec_contig_7,2350,270.969,rpmE,Large ribosomal subunit protein bL31
BBFGCJEA_00440,ec_contig_7,746,8.33191,priA,Replication restart protein PriA
BBFGCJEA_00441,ec_contig_7,635,15.2005,cytR,HTH-type transcriptional repressor CytR
BBFGCJEA_00442,ec_contig_7,1159,33.2926,ftsN,Cell division protein FtsN
BBFGCJEA_00443,ec_contig_7,536,24.7914,hslV,ATP-dependent protease subunit HslV
BBFGCJEA_00444,ec_contig_7,3292,60.6997,hslU,ATP-dependent protease ATPase subunit HslU
BBFGCJEA_00445,ec_contig_7,271,7.17993,menA,1%2C4-dihydroxy-2-naphthoate octaprenyltransferase
BBFGCJEA_00446,ec_contig_7,2312,116.838,rraA,Regulator of ribonuclease activity A
BBFGCJEA_00447,ec_contig_7,6808,696.689,zapB,Cell division protein ZapB
BBFGCJEA_00448,ec_contig_7,127,3.68692,glpF,Glycerol uptake facilitator protein
BBFGCJEA_00449,ec_contig_7,519,8.44713,glpK,Glycerol kinase
BBFGCJEA_00450,ec_contig_7,624,15.1588,glpX,Fructose-1%2C6-bisphosphatase 1 class 2
BBFGCJEA_00451,ec_contig_7,689,22.6532,fpr,Flavodoxin/ferredoxin--NADP reductase
BBFGCJEA_00452,ec_contig_7,1146,65.6082,uspD,Universal stress protein D
BBFGCJEA_00453,ec_contig_7,395,32.3375,,hypothetical protein
BBFGCJEA_00454,ec_contig_7,2454,136.668,,hypothetical protein
BBFGCJEA_00455,ec_contig_7,725,29.6768,,hypothetical protein
BBFGCJEA_00456,ec_contig_7,6796,217.332,tpiA,Triosephosphate isomerase
BBFGCJEA_00457,ec_contig_7,313,10.1684,cdh,CDP-diacylglycerol pyrophosphatase
BBFGCJEA_00458,ec_contig_7,619,15.3563,sbp,Sulfate-binding protein
BBFGCJEA_00459,ec_contig_7,3442,87.784,pfkA,ATP-dependent 6-phosphofructokinase isozyme 1
BBFGCJEA_00460,ec_contig_7,30592,832.053,fieF,Cation-efflux pump FieF
BBFGCJEA_00461,ec_contig_7,4592,225.11,cpxP,Periplasmic protein CpxP
BBFGCJEA_00462,ec_contig_7,1094,38.4389,cpxR,Transcriptional regulatory protein CpxR
BBFGCJEA_00463,ec_contig_7,2488,44.4728,cpxA,envelope stress sensor histidine kinase CpxA
BBFGCJEA_00464,ec_contig_7,311,11.3159,yiiM,Protein YiiM
BBFGCJEA_00465,ec_contig_7,137,3.41945,kdgT,2-keto-3-deoxygluconate permease
BBFGCJEA_00466,ec_contig_7,7170,283.569,sodA,Superoxide dismutase [Mn]
BBFGCJEA_00467,ec_contig_7,109,2.58653,rhaT,L-rhamnose-proton symporter
BBFGCJEA_00468,ec_contig_7,77,2.01398,rhaR_1,HTH-type transcriptional activator RhaR
BBFGCJEA_00469,ec_contig_7,37,1.08569,rhaS_2,HTH-type transcriptional activator RhaS
BBFGCJEA_00472,ec_contig_7,8,0.238159,rhaD,Rhamnulose-1-phosphate aldolase
BBFGCJEA_00473,ec_contig_7,17,1.32547,rhaM,L-rhamnose mutarotase
BBFGCJEA_00474,ec_contig_7,9,0.494499,fruA_1,PTS system fructose-specific EIIABC component
BBFGCJEA_00475,ec_contig_7,56,0.947223,fruA_2,PTS system fructose-specific EIIB'BC component
BBFGCJEA_00476,ec_contig_7,82,1.88042,ysdC_1,Putative aminopeptidase YsdC
BBFGCJEA_00477,ec_contig_7,275,3.86166,,hypothetical protein
BBFGCJEA_00478,ec_contig_7,30,0.697731,,hypothetical protein
BBFGCJEA_00479,ec_contig_7,517,15.2249,fdhD,Sulfur carrier protein FdhD
BBFGCJEA_00480,ec_contig_7,8066,336.908,fdoG_1,Formate dehydrogenase-O major subunit
BBFGCJEA_00481,ec_contig_7,13411,136.388,fdoG_2,Formate dehydrogenase-O major subunit
BBFGCJEA_00482,ec_contig_7,11603,315.583,fdoH,Formate dehydrogenase-O iron-sulfur subunit
BBFGCJEA_00483,ec_contig_7,7432,286.998,fdoI,Formate dehydrogenase%2C cytochrome b556(fdo) subunit
BBFGCJEA_00484,ec_contig_7,3531,93.2493,fdhE,Protein FdhE
BBFGCJEA_00485,ec_contig_7,125,16.7761,,hypothetical protein
BBFGCJEA_00486,ec_contig_7,174,17.5863,,hypothetical protein
BBFGCJEA_00487,ec_contig_7,2,0.224294,,hypothetical protein
BBFGCJEA_00488,ec_contig_7,22,5.00299,,hypothetical protein
BBFGCJEA_00489,ec_contig_7,824,21.4836,fabY,putative acyltransferase FabY
BBFGCJEA_00490,ec_contig_7,981,55.008,dtd,D-aminoacyl-tRNA deacylase
BBFGCJEA_00491,ec_contig_7,835,23.4911,,hypothetical protein
BBFGCJEA_00492,ec_contig_7,439,17.9698,yihX,Alpha-D-glucose 1-phosphate phosphatase YihX
BBFGCJEA_00493,ec_contig_7,514,16.061,csqR,HTH-type transcriptional repressor CsqR
BBFGCJEA_00494,ec_contig_7,42,1.14997,yihV,Sulfofructose kinase
BBFGCJEA_00495,ec_contig_7,148,4.05229,yihU,3-sulfolactaldehyde reductase
BBFGCJEA_00496,ec_contig_7,51,1.42499,yihT,Sulfofructosephosphate aldolase
BBFGCJEA_00497,ec_contig_7,259,5.12164,yihS,Sulfoquinovose isomerase
BBFGCJEA_00498,ec_contig_7,20,0.529884,yihR,putative protein YihR
BBFGCJEA_00499,ec_contig_7,90,1.08513,yihQ,Sulfoquinovosidase
BBFGCJEA_00500,ec_contig_7,53,0.939168,yihP_1,Putative 2%2C3-dihydroxypropane-1-sulfonate exporter
BBFGCJEA_00501,ec_contig_7,112,1.95921,yihP_2,Putative 2%2C3-dihydroxypropane-1-sulfonate exporter
BBFGCJEA_00502,ec_contig_7,20,0.708806,ompL,Porin OmpL
BBFGCJEA_00503,ec_contig_7,102,1.97878,yihN,Inner membrane protein YihN
BBFGCJEA_00504,ec_contig_7,214,5.35767,,hypothetical protein
BBFGCJEA_00505,ec_contig_7,112,3.86883,phnR,Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
BBFGCJEA_00506,ec_contig_7,20397,274.645,bipA,Large ribosomal subunit assembly factor BipA
BBFGCJEA_00507,ec_contig_7,22155,385.908,glnA,Glutamine synthetase
BBFGCJEA_00508,ec_contig_7,1776,41.5417,glnL,Sensory histidine kinase/phosphatase NtrB
BBFGCJEA_00509,ec_contig_7,3795,66.1034,glnG,DNA-binding transcriptional regulator NtrC
BBFGCJEA_00510,ec_contig_7,1587,351.144,yshB,putative protein YshB
BBFGCJEA_00511,ec_contig_7,1422,25.4181,hemN,Oxygen-independent coproporphyrinogen III oxidase
BBFGCJEA_00512,ec_contig_7,696,33.5174,yihI,Der GTPase-activating protein YihI
BBFGCJEA_00513,ec_contig_7,1969,76.3964,engB,putative GTP-binding protein EngB
BBFGCJEA_00514,ec_contig_7,1608,14.1703,polA,DNA polymerase I
BBFGCJEA_00515,ec_contig_7,67,8.84693,,hypothetical protein
BBFGCJEA_00516,ec_contig_7,483,12.7144,yihG,1-acylglycerol-3-phosphate O-acyltransferase YihG
BBFGCJEA_00517,ec_contig_7,119,2.04239,ydgA_1,Protein YdgA
BBFGCJEA_00518,ec_contig_7,3844,150.573,dsbA,Thiol:disulfide interchange protein DsbA
BBFGCJEA_00519,ec_contig_7,3919,97.5189,srkA,Stress response kinase A
BBFGCJEA_00520,ec_contig_7,1018,92.6008,yihD,Protein YihD
BBFGCJEA_00521,ec_contig_7,141,5.91962,mobA,Molybdenum cofactor guanylyltransferase
BBFGCJEA_00522,ec_contig_7,257,11.9545,mobB,Molybdopterin-guanine dinucleotide biosynthesis adapter protein
BBFGCJEA_00523,ec_contig_7,14621,4724.92,,
BBFGCJEA_00524,ec_contig_7,24939,7954.61,,
BBFGCJEA_00525,ec_contig_7,153,14.7361,,hypothetical protein
BBFGCJEA_00526,ec_contig_7,497,22.356,hemG,Protoporphyrinogen IX dehydrogenase [quinone]
BBFGCJEA_00527,ec_contig_7,1293,21.8707,trkH,Trk system potassium uptake protein TrkH
BBFGCJEA_00528,ec_contig_7,1827,72.9616,yigZ,IMPACT family member YigZ
BBFGCJEA_00529,ec_contig_7,2073,38.2231,pepQ,Xaa-Pro dipeptidase
BBFGCJEA_00530,ec_contig_7,834,9.35304,fadB,Fatty acid oxidation complex subunit alpha
BBFGCJEA_00531,ec_contig_7,435,9.1784,fadA,3-ketoacyl-CoA thiolase FadA
BBFGCJEA_00532,ec_contig_7,2372,82.9867,fre,NAD(P)H-flavin reductase
BBFGCJEA_00533,ec_contig_7,3814,62.699,ubiD,3-octaprenyl-4-hydroxybenzoate carboxy-lyase
BBFGCJEA_00534,ec_contig_7,1298,65.1924,rfaH,Transcription antitermination protein RfaH
BBFGCJEA_00535,ec_contig_7,586,18.3809,tatD,3'-5' ssDNA/RNA exonuclease TatD
BBFGCJEA_00536,ec_contig_7,2014,63.6604,tatC,Sec-independent protein translocase protein TatC
BBFGCJEA_00537,ec_contig_7,622,29.6054,tatB,Sec-independent protein translocase protein TatB
BBFGCJEA_00538,ec_contig_7,3147,286.262,tatA,Sec-independent protein translocase protein TatA
BBFGCJEA_00539,ec_contig_7,2274,34.034,ubiB,putative protein kinase UbiB
BBFGCJEA_00540,ec_contig_7,1645,66.669,ubiJ,Ubiquinone biosynthesis accessory factor UbiJ
BBFGCJEA_00541,ec_contig_7,1662,53.9933,ubiE,Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
BBFGCJEA_00542,ec_contig_7,258,4.43734,,hypothetical protein
BBFGCJEA_00543,ec_contig_7,1425,45.9294,udp,Uridine phosphorylase
BBFGCJEA_00544,ec_contig_7,1836,55.2603,clcD,Carboxymethylenebutenolidase
BBFGCJEA_00545,ec_contig_7,77050,836.587,metE,5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
BBFGCJEA_00546,ec_contig_7,1083,27.8812,metR,HTH-type transcriptional regulator MetR
BBFGCJEA_00547,ec_contig_7,890,24.2872,bioP,Biotin transporter
BBFGCJEA_00548,ec_contig_7,950,29.1288,yigL,Pyridoxal phosphate phosphatase YigL
BBFGCJEA_00549,ec_contig_7,1239,29.7459,pldB,Lysophospholipase L2
BBFGCJEA_00550,ec_contig_7,326,12.8931,rhtB,Homoserine/homoserine lactone efflux protein
BBFGCJEA_00551,ec_contig_7,502,19.8538,rhtC,Threonine efflux protein
BBFGCJEA_00552,ec_contig_7,1313,17.564,recQ,ATP-dependent DNA helicase RecQ
BBFGCJEA_00553,ec_contig_7,1134,32.0129,pldA,Phospholipase A1
BBFGCJEA_00554,ec_contig_7,645,33.8489,yigI,Medium/long-chain acyl-CoA thioesterase YigI
BBFGCJEA_00555,ec_contig_7,440,12.1285,rarD,Protein RarD
BBFGCJEA_00556,ec_contig_7,43,2.77188,yigG,Inner membrane protein YigG
BBFGCJEA_00557,ec_contig_7,178,11.4743,,hypothetical protein
BBFGCJEA_00558,ec_contig_7,695,17.9488,corA,Magnesium transport protein CorA
BBFGCJEA_00559,ec_contig_7,124,3.98099,,hypothetical protein
BBFGCJEA_00560,ec_contig_7,3034,34.4501,uvrD,DNA helicase II
BBFGCJEA_00561,ec_contig_7,658,22.5392,yigB,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
BBFGCJEA_00562,ec_contig_7,1164,31.8707,xerC_1,Tyrosine recombinase XerC
BBFGCJEA_00563,ec_contig_7,1318,45.7207,,hypothetical protein
BBFGCJEA_00564,ec_contig_7,3112,92.6438,dapF,Diaminopimelate epimerase
BBFGCJEA_00565,ec_contig_7,1065,128.218,lptM,LPS-assembly lipoprotein LptM
BBFGCJEA_00566,ec_contig_7,264,20.199,cyaY,Iron-sulfur cluster assembly protein CyaY
BBFGCJEA_00567,ec_contig_7,8225,79.3118,cyaA,adenylate cyclase CyaA
BBFGCJEA_00568,ec_contig_7,2466,62.8923,hemC,Porphobilinogen deaminase
BBFGCJEA_00569,ec_contig_7,1046,34.6692,hemD,Uroporphyrinogen-III synthase
BBFGCJEA_00570,ec_contig_7,1161,24.1238,hemX,Protein HemX
BBFGCJEA_00571,ec_contig_7,1503,30.8387,hemY,Protein HemY
BBFGCJEA_00572,ec_contig_7,135,2.00219,,N-acetylgalactosamine-6-O-sulfatase
BBFGCJEA_00573,ec_contig_7,88,1.74862,chuR_1,Serine-type anaerobic sulfatase-maturating enzyme
BBFGCJEA_00574,ec_contig_7,9758,3112.44,,
BBFGCJEA_00575,ec_contig_7,41531,11724.2,,
BBFGCJEA_00576,ec_contig_7,142521,46057.0,,
BBFGCJEA_00577,ec_contig_7,56586,18048.8,,
BBFGCJEA_00578,ec_contig_7,1249,22.1325,thrP,Threonine/serine transporter ThrP
BBFGCJEA_00579,ec_contig_7,771,25.5545,wecG,UDP-N-acetyl-D-mannosaminuronic acid transferase
BBFGCJEA_00580,ec_contig_7,1056,19.1689,wzyE,putative ECA polymerase
BBFGCJEA_00581,ec_contig_7,859,19.5344,wecF,TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
BBFGCJEA_00582,ec_contig_7,768,15.0777,wzxE,Lipid III flippase
BBFGCJEA_00583,ec_contig_7,1252,27.1877,wecE,dTDP-4-amino-4%2C6-dideoxygalactose transaminase
BBFGCJEA_00584,ec_contig_7,916,33.329,wecD,dTDP-fucosamine acetyltransferase
BBFGCJEA_00585,ec_contig_7,667,18.5733,rffH,Glucose-1-phosphate thymidylyltransferase 2
BBFGCJEA_00586,ec_contig_7,1107,25.457,rffG,dTDP-glucose 4%2C6-dehydratase 2
BBFGCJEA_00587,ec_contig_7,1927,37.4722,wecC,UDP-N-acetyl-D-mannosamine dehydrogenase
BBFGCJEA_00588,ec_contig_7,1927,41.8456,wecB,UDP-N-acetylglucosamine 2-epimerase
BBFGCJEA_00589,ec_contig_7,1653,38.7755,wzzE,ECA polysaccharide chain length modulation protein
BBFGCJEA_00590,ec_contig_7,4693,104.403,wecA,Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
BBFGCJEA_00591,ec_contig_7,1638,183.696,,hypothetical protein
BBFGCJEA_00592,ec_contig_7,8330,162.37,rho,Transcription termination factor Rho
BBFGCJEA_00593,ec_contig_7,16657,1239.69,trxA,Thioredoxin 1
BBFGCJEA_00594,ec_contig_7,5792,112.364,rhlB,ATP-dependent RNA helicase RhlB
BBFGCJEA_00595,ec_contig_7,4373,72.3242,gppA,Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
BBFGCJEA_00596,ec_contig_7,887,10.7739,rep,ATP-dependent DNA helicase Rep
BBFGCJEA_00597,ec_contig_7,199,22.3172,,hypothetical protein
BBFGCJEA_00598,ec_contig_7,749,65.2324,ppiC,Peptidyl-prolyl cis-trans isomerase C
BBFGCJEA_00599,ec_contig_7,45489,756.922,ilvC,Ketol-acid reductoisomerase (NADP(+))
BBFGCJEA_00600,ec_contig_7,402,11.0438,gltC_1,Transcriptional dual regulator GltC
BBFGCJEA_00601,ec_contig_7,5068,80.5636,ilvA,L-threonine dehydratase biosynthetic IlvA
BBFGCJEA_00602,ec_contig_7,3141,41.6766,ilvD,Dihydroxy-acid dehydratase
BBFGCJEA_00603,ec_contig_7,2875,75.9252,ilvE,Branched-chain-amino-acid aminotransferase
BBFGCJEA_00604,ec_contig_7,257,23.9089,ilvM,Acetolactate synthase isozyme 2 small subunit
BBFGCJEA_00605,ec_contig_7,2172,99.3382,ilvG_1,Acetolactate synthase isozyme 2 large subunit
BBFGCJEA_00606,ec_contig_7,12856,320.879,ilvG_2,Acetolactate synthase isozyme 2 large subunit
BBFGCJEA_00607,ec_contig_7,371,5.99067,comM,Competence protein ComM
BBFGCJEA_00608,ec_contig_7,4830,349.928,maoP,Macrodomain Ori protein
BBFGCJEA_00609,ec_contig_7,749,21.8995,hdfR,HTH-type transcriptional regulator HdfR
BBFGCJEA_00610,ec_contig_7,47827,15455.8,,
BBFGCJEA_00611,ec_contig_7,28310,9029.84,,
BBFGCJEA_00612,ec_contig_7,7628,2465.06,,
BBFGCJEA_00613,ec_contig_7,171,16.4697,,hypothetical protein
BBFGCJEA_00614,ec_contig_7,678,24.0285,dgoR_1,Galactonate operon transcriptional repressor
BBFGCJEA_00615,ec_contig_7,629,10.8182,hsrA,putative transport protein HsrA
BBFGCJEA_00616,ec_contig_7,438,10.8332,rbsR,Ribose operon repressor
BBFGCJEA_00617,ec_contig_7,479,12.6498,rbsK,Ribokinase
BBFGCJEA_00618,ec_contig_7,3744,103.202,rbsB,Ribose import binding protein RbsB
BBFGCJEA_00619,ec_contig_7,592,15.0513,rbsC_1,Ribose import permease protein RbsC
BBFGCJEA_00620,ec_contig_7,1016,16.5691,rbsA_2,Ribose import ATP-binding protein RbsA
BBFGCJEA_00621,ec_contig_7,2107,123.21,rbsD,D-ribose pyranase
BBFGCJEA_00622,ec_contig_7,568,7.46397,kup,Low affinity potassium transport system protein Kup
BBFGCJEA_00623,ec_contig_7,626,10.2703,ravA,Regulatory ATPase RavA
BBFGCJEA_00624,ec_contig_7,632,10.6901,viaA,Regulatory protein ViaA
BBFGCJEA_00625,ec_contig_7,2262,55.9467,asnA,Aspartate--ammonia ligase
BBFGCJEA_00626,ec_contig_7,157,8.40074,asnC,Regulatory protein AsnC
BBFGCJEA_00627,ec_contig_7,3550,196.37,mioC,Protein MioC
BBFGCJEA_00628,ec_contig_7,1743,22.6499,mnmG,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
BBFGCJEA_00629,ec_contig_7,1264,49.75,rsmG,Ribosomal RNA small subunit methyltransferase G
BBFGCJEA_00630,ec_contig_7,7435,479.277,atpI,ATP synthase protein I
BBFGCJEA_00631,ec_contig_7,11726,352.932,atpB,ATP synthase subunit a
BBFGCJEA_00632,ec_contig_7,19194,1964.2,atpE,ATP synthase subunit c
BBFGCJEA_00633,ec_contig_7,12651,659.682,atpF,ATP synthase subunit b
BBFGCJEA_00634,ec_contig_7,13583,624.72,atpH,ATP synthase subunit delta
BBFGCJEA_00635,ec_contig_7,57050,908.661,atpA,ATP synthase subunit alpha
BBFGCJEA_00636,ec_contig_7,18837,535.462,atpG,ATP synthase gamma chain
BBFGCJEA_00637,ec_contig_7,21362,379.359,atpD,ATP synthase subunit beta
BBFGCJEA_00638,ec_contig_7,28700,1678.28,atpC,ATP synthase epsilon chain
BBFGCJEA_00639,ec_contig_7,12564,225.072,glmU,Bifunctional protein GlmU
BBFGCJEA_00640,ec_contig_7,18606,249.708,glmS,Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
BBFGCJEA_00641,ec_contig_7,404,9.5315,pstS,Phosphate-binding protein PstS
BBFGCJEA_00642,ec_contig_7,417,10.6683,pstC,Phosphate transport system permease protein PstC
BBFGCJEA_00643,ec_contig_7,359,9.89572,pstA,Phosphate transport system permease protein PstA
BBFGCJEA_00644,ec_contig_7,591,18.7533,pstB,Phosphate import ATP-binding protein PstB
BBFGCJEA_00645,ec_contig_7,556,18.8091,phoU,Phosphate-specific transport system accessory protein PhoU
BBFGCJEA_00646,ec_contig_7,77,2.25942,bglG,Cryptic beta-glucoside bgl operon antiterminator
BBFGCJEA_00647,ec_contig_7,411,5.37498,bglF,PTS system beta-glucoside-specific EIIBCA component
BBFGCJEA_00648,ec_contig_7,43,0.747407,bglB,6-phospho-beta-glucosidase BglB
BBFGCJEA_00649,ec_contig_7,98,1.48849,bglH_1,Cryptic outer membrane porin BglH
BBFGCJEA_00650,ec_contig_7,65,1.36445,axe1-6A,Carbohydrate acetyl esterase/feruloyl esterase
BBFGCJEA_00651,ec_contig_7,64,2.17406,gamA,Glucosamine-6-phosphate deaminase 2
BBFGCJEA_00652,ec_contig_7,377,15.7469,,hypothetical protein
BBFGCJEA_00653,ec_contig_7,276,14.4842,cbrB,Inner membrane protein CbrB
BBFGCJEA_00654,ec_contig_7,365,13.4601,yieH,6-phosphogluconate phosphatase
BBFGCJEA_00655,ec_contig_7,4744,87.0802,adeP,Adenine permease AdeP
BBFGCJEA_00656,ec_contig_7,724,31.3607,chrR,Quinone reductase
BBFGCJEA_00657,ec_contig_7,672,22.0059,,hypothetical protein
BBFGCJEA_00658,ec_contig_7,496,12.6894,yidZ,HTH-type transcriptional regulator YidZ
BBFGCJEA_00659,ec_contig_7,191,3.98893,mdtL,Multidrug resistance protein MdtL
BBFGCJEA_00660,ec_contig_7,81,1.59405,tnaB,Low affinity tryptophan permease
BBFGCJEA_00661,ec_contig_7,224,3.88522,tnaA,Tryptophanase
BBFGCJEA_00662,ec_contig_7,1335,24.0204,mnmE,tRNA modification GTPase MnmE
BBFGCJEA_00663,ec_contig_7,7410,110.498,yidC,Membrane protein insertase YidC
BBFGCJEA_00664,ec_contig_7,1456,109.356,rnpA,Ribonuclease P protein component
BBFGCJEA_00665,ec_contig_7,8977,1563.66,rpmH,Large ribosomal subunit protein bL34
BBFGCJEA_00666,ec_contig_7,3200,55.9775,dnaA,Chromosomal replication initiator protein DnaA
BBFGCJEA_00667,ec_contig_7,2743,61.1884,dnaN,Beta sliding clamp
BBFGCJEA_00668,ec_contig_7,1318,30.1399,recF,DNA replication and repair protein RecF
BBFGCJEA_00669,ec_contig_7,6916,70.3345,gyrB,DNA topoisomerase (ATP-hydrolyzing) subunit B GyrB
BBFGCJEA_00670,ec_contig_7,292,17.9738,,hypothetical protein
BBFGCJEA_00671,ec_contig_7,1391,42.0211,yidA,Sugar phosphatase YidA
BBFGCJEA_00672,ec_contig_7,434,16.2239,,hypothetical protein
BBFGCJEA_00673,ec_contig_7,143,5.09,dgoR_2,Galactonate operon transcriptional repressor
BBFGCJEA_00674,ec_contig_7,197,5.50438,dgoK,2-dehydro-3-deoxygalactonokinase
BBFGCJEA_00675,ec_contig_7,38,1.51017,dgoA,2-dehydro-3-deoxy-6-phosphogalactonate aldolase
BBFGCJEA_00676,ec_contig_7,82,1.75277,dgoD,D-galactonate dehydratase
BBFGCJEA_00677,ec_contig_7,69,1.31063,dgoT,D-galactonate transporter
BBFGCJEA_00678,ec_contig_7,85,1.9602,cbrA,Protein CbrA
BBFGCJEA_00679,ec_contig_7,834,16.8586,,hypothetical protein
BBFGCJEA_00680,ec_contig_7,667,62.7648,,hypothetical protein
BBFGCJEA_00681,ec_contig_7,104,6.1697,ibpA,Small heat shock protein IbpA
BBFGCJEA_00682,ec_contig_7,630,36.0673,ibpB,Small heat shock protein IbpB
BBFGCJEA_00683,ec_contig_7,635,9.38369,aspT_1,Aspartate/alanine antiporter
BBFGCJEA_00684,ec_contig_7,60,2.05524,mngR_1,Mannosyl-D-glycerate transport/metabolism system repressor MngR
BBFGCJEA_00685,ec_contig_7,56,1.24243,glvC,Phosphotransferase IIC component GlvC
BBFGCJEA_00686,ec_contig_7,34,1.7182,malP_1,PTS system maltose-specific EIICB component
BBFGCJEA_00687,ec_contig_7,176,6.76461,aglB_1,6-phospho-alpha-glucosidase
BBFGCJEA_00688,ec_contig_7,6,0.832547,aglB_2,6-phospho-alpha-glucosidase
BBFGCJEA_00689,ec_contig_7,114,3.13183,rhaR_2,HTH-type transcriptional activator RhaR
BBFGCJEA_00690,ec_contig_7,56,0.801496,yidK,putative symporter YidK
BBFGCJEA_00691,ec_contig_7,111,1.82475,,Ulvan-active sulfatase
BBFGCJEA_00692,ec_contig_7,209,11.4068,yidI,Inner membrane protein YidI
BBFGCJEA_00693,ec_contig_7,181,12.7741,yidH,Inner membrane protein YidH
BBFGCJEA_00694,ec_contig_7,667,45.1284,yidG,Inner membrane protein YidG
BBFGCJEA_00695,ec_contig_7,656,32.3523,,hypothetical protein
BBFGCJEA_00696,ec_contig_7,54,1.1192,emrD,Multidrug resistance protein D
BBFGCJEA_00697,ec_contig_7,180,49.1203,tisB,Small toxic protein TisB
BBFGCJEA_00698,ec_contig_7,16982,4212.93,,hypothetical protein
BBFGCJEA_00699,ec_contig_7,11434,166.264,ilvB,Acetolactate synthase isozyme 1 large subunit
BBFGCJEA_00700,ec_contig_7,1618,136.558,ilvN,Acetolactate synthase isozyme 1 small subunit
BBFGCJEA_00701,ec_contig_7,1727,71.7688,uhpA,Transcriptional regulatory protein UhpA
BBFGCJEA_00702,ec_contig_7,774,12.6477,uhpB,Signal transduction histidine-protein kinase/phosphatase UhpB
