gene_id,Chr,Reads,TPM,Name,Product
BBFGCJEA_00164,ec_contig_4,410,34.0977,rplI,Large ribosomal subunit protein bL9
BBFGCJEA_02354,ec_contig_16,656,34.0977,pnuC,Nicotinamide riboside transporter PnuC
BBFGCJEA_04259,ec_contig_18,517,33.7668,gcvR,Glycine cleavage system transcriptional repressor
BBFGCJEA_04222,ec_contig_18,1005,33.6116,ispG,4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase (flavodoxin)
BBFGCJEA_03735,ec_contig_17,529,33.4982,slyD,FKBP-type peptidyl-prolyl cis-trans isomerase SlyD
BBFGCJEA_02363,ec_contig_16,705,33.3133,cpoB,Cell division coordinator CpoB
BBFGCJEA_02933,ec_contig_16,641,33.0426,rpsB,Small ribosomal subunit protein uS2
BBFGCJEA_03122,ec_contig_16,143,33.035,,hypothetical protein
BBFGCJEA_00973,ec_contig_11,95,32.9195,,hypothetical protein
BBFGCJEA_02668,ec_contig_16,547,32.8062,clpP,ATP-dependent Clp protease proteolytic subunit
BBFGCJEA_00802,ec_contig_11,398,32.6642,,hypothetical protein
BBFGCJEA_04059,ec_contig_18,445,32.2748,luxS,S-ribosylhomocysteine lyase
BBFGCJEA_04002,ec_contig_18,982,32.2374,nlpD_2,Murein hydrolase activator NlpD
BBFGCJEA_03421,ec_contig_17,271,32.1968,ygiN,putative quinol monooxygenase YgiN
BBFGCJEA_02386,ec_contig_16,1099,32.0321,gltA,Citrate synthase
BBFGCJEA_01747,ec_contig_16,406,31.8538,racR,DNA-binding transcriptional repressor RacR
BBFGCJEA_03132,ec_contig_16,201,31.7396,,hypothetical protein
BBFGCJEA_00353,ec_contig_7,1144,31.7136,lysC,Lysine-sensitive aspartokinase 3
BBFGCJEA_03625,ec_contig_17,399,31.7034,argR,Arginine repressor
BBFGCJEA_03993,ec_contig_18,1204,31.5538,cysN,Sulfate adenylyltransferase subunit 1
BBFGCJEA_04155,ec_contig_18,353,31.4542,trxC,Thioredoxin 2
BBFGCJEA_02923,ec_contig_16,405,31.1869,skp,Chaperone protein Skp
BBFGCJEA_03680,ec_contig_17,823,31.1113,rpoA,DNA-directed RNA polymerase subunit alpha
BBFGCJEA_02194,ec_contig_16,1373,30.6951,rpsA,Small ribosomal subunit protein bS1
BBFGCJEA_02911,ec_contig_16,164,30.5352,,hypothetical protein
BBFGCJEA_02202,ec_contig_16,1860,30.4902,pflB,Formate acetyltransferase 1
BBFGCJEA_04325,ec_contig_18,210,30.4616,ptsH,Phosphocarrier protein HPr
BBFGCJEA_04316,ec_contig_18,678,30.4241,cysT,Sulfate transport system permease protein CysT
BBFGCJEA_00166,ec_contig_4,256,30.4146,priB,Replication restart protein PriB
BBFGCJEA_02879,ec_contig_16,470,30.3789,gmhA,Phosphoheptose isomerase
BBFGCJEA_00142,ec_contig_4,429,30.2354,ppa,Inorganic pyrophosphatase
BBFGCJEA_03686,ec_contig_17,351,30.1975,rplO,Large ribosomal subunit protein uL15
BBFGCJEA_00608,ec_contig_7,272,30.0277,maoP,Macrodomain Ori protein
BBFGCJEA_04157,ec_contig_18,552,29.9394,ung,Uracil-DNA glycosylase
BBFGCJEA_03705,ec_contig_17,503,29.88,rplC,Large ribosomal subunit protein uL3
BBFGCJEA_00382,ec_contig_7,380,29.8139,rsd,Regulator of sigma D
BBFGCJEA_04318,ec_contig_18,870,29.6531,cysA,Sulfate/thiosulfate import ATP-binding protein CysA
BBFGCJEA_01320,ec_contig_16,786,29.5336,gapA_1,Glyceraldehyde-3-phosphate dehydrogenase A
BBFGCJEA_00190,ec_contig_4,1022,29.4439,purA,Adenylosuccinate synthetase
BBFGCJEA_03490,ec_contig_17,240,29.3524,yqjD,putative protein YqjD
BBFGCJEA_00377,ec_contig_7,214,29.3362,hupA,DNA-binding protein HU-alpha
BBFGCJEA_01373,ec_contig_16,415,28.9219,,hypothetical protein
BBFGCJEA_02055,ec_contig_16,289,28.8416,msyB,Acidic protein MsyB
BBFGCJEA_02071,ec_contig_16,427,28.7931,ycdY,Chaperone protein YcdY
BBFGCJEA_00774,ec_contig_11,939,28.7808,fabB,3-oxoacyl-[acyl-carrier-protein] synthase 1
BBFGCJEA_01963,ec_contig_16,154,28.6733,,hypothetical protein
BBFGCJEA_03627,ec_contig_17,207,28.3766,yhcO,putative protein YhcO
BBFGCJEA_04184,ec_contig_18,257,28.3718,glnB,Nitrogen regulatory protein P-II 1
BBFGCJEA_04317,ec_contig_18,662,28.2818,cysW,Sulfate transport system permease protein CysW
BBFGCJEA_01843,ec_contig_16,1180,28.2538,trpE,Anthranilate synthase component 1
BBFGCJEA_04146,ec_contig_18,1925,27.9882,clpB,Chaperone protein ClpB
BBFGCJEA_03992,ec_contig_18,679,27.955,cysD,Sulfate adenylyltransferase subunit 2
BBFGCJEA_01512,ec_contig_16,459,27.9313,dmsD,Tat proofreading chaperone DmsD
BBFGCJEA_00787,ec_contig_11,584,27.9129,argT,Lysine/arginine/ornithine-binding periplasmic protein
BBFGCJEA_03706,ec_contig_17,231,27.7084,rpsJ,Small ribosomal subunit protein uS10
BBFGCJEA_00339,ec_contig_7,681,27.672,,hypothetical protein
BBFGCJEA_03681,ec_contig_17,457,27.5409,rpsD,Small ribosomal subunit protein uS4
BBFGCJEA_03937,ec_contig_18,290,27.4067,,hypothetical protein
BBFGCJEA_03700,ec_contig_17,243,27.3096,rplV,Large ribosomal subunit protein uL22
BBFGCJEA_03465,ec_contig_17,1088,27.3089,patA,Putrescine aminotransferase
BBFGCJEA_02932,ec_contig_16,612,26.8822,tsf,Elongation factor Ts
BBFGCJEA_02423,ec_contig_16,317,26.5403,fur,Ferric uptake regulation protein
BBFGCJEA_00734,ec_contig_7,168,26.5286,rpmB,Large ribosomal subunit protein bL28
BBFGCJEA_04209,ec_contig_18,229,26.4511,iscA,Iron-binding protein IscA
BBFGCJEA_02136,ec_contig_16,232,26.3104,tusE,Sulfurtransferase TusE
BBFGCJEA_01845,ec_contig_16,950,26.1612,trpC,Tryptophan biosynthesis protein TrpCF
BBFGCJEA_02221,ec_contig_16,153,26.1457,infA,Translation initiation factor IF-1
BBFGCJEA_01381,ec_contig_16,1344,26.0748,thrS,Threonine--tRNA ligase
BBFGCJEA_00632,ec_contig_7,167,26.0411,atpE,ATP synthase subunit c
BBFGCJEA_03573,ec_contig_17,217,26.0291,rplU,Large ribosomal subunit protein bL21
BBFGCJEA_04131,ec_contig_18,173,26.0016,rpsP,Small ribosomal subunit protein bS16
BBFGCJEA_01116,ec_contig_16,660,25.9727,cbl,HTH-type transcriptional regulator cbl
BBFGCJEA_02047,ec_contig_16,176,25.8301,bssS,Biofilm regulator BssS
BBFGCJEA_01077,ec_contig_16,675,25.7506,wzzB,Chain length determinant protein
BBFGCJEA_03492,ec_contig_17,205,25.5733,,hypothetical protein
BBFGCJEA_03078,ec_contig_16,797,25.5588,nhaA,Na(+)/H(+) antiporter NhaA
BBFGCJEA_00189,ec_contig_4,288,25.3009,nsrR,HTH-type transcriptional repressor NsrR
BBFGCJEA_01203,ec_contig_16,538,25.1364,otsB,Trehalose-6-phosphate phosphatase
BBFGCJEA_02922,ec_contig_16,675,24.6212,lpxD_2,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase
BBFGCJEA_02655,ec_contig_16,223,24.6183,glnK,Nitrogen regulatory protein GlnK
BBFGCJEA_02332,ec_contig_16,312,24.4788,,hypothetical protein
BBFGCJEA_03552,ec_contig_17,176,24.3951,rpsO,Small ribosomal subunit protein uS15
BBFGCJEA_02422,ec_contig_16,346,24.3857,fldA,Flavodoxin 1
BBFGCJEA_01338,ec_contig_16,874,24.3369,gdhA,NADP-specific glutamate dehydrogenase
BBFGCJEA_03096,ec_contig_16,466,24.3232,arcA,Aerobic respiration control protein ArcA
BBFGCJEA_04328,ec_contig_18,638,24.1912,zipA,Cell division protein ZipA
BBFGCJEA_01370,ec_contig_16,899,24.1698,tcyP,L-cystine transporter TcyP
BBFGCJEA_02936,ec_contig_16,532,24.133,dapD,2%2C3%2C4%2C5-tetrahydropyridine-2%2C6-dicarboxylate N-succinyltransferase
IEOEGPMD_05244,pa_contig_19,49,24.1288,,
BBFGCJEA_03749,ec_contig_17,108,24.0585,yhfG,putative protein YhfG
BBFGCJEA_00165,ec_contig_4,146,23.9647,rpsR,Small ribosomal subunit protein bS18
BBFGCJEA_02945,ec_contig_16,220,23.8648,erpA,Iron-sulfur cluster insertion protein ErpA
BBFGCJEA_03400,ec_contig_17,271,23.8075,exbD,Biopolymer transport protein ExbD
BBFGCJEA_02903,ec_contig_16,519,23.8029,metQ,D-methionine-binding lipoprotein MetQ
BBFGCJEA_03965,ec_contig_18,825,23.7683,eno,Enolase
BBFGCJEA_03624,ec_contig_17,595,23.714,mdh,Malate dehydrogenase
BBFGCJEA_01308,ec_contig_16,220,23.659,,hypothetical protein
BBFGCJEA_03549,ec_contig_17,1189,23.5436,deaD,ATP-dependent RNA helicase DeaD
BBFGCJEA_03664,ec_contig_17,349,23.5335,yrdA_2,Protein YrdA
BBFGCJEA_02476,ec_contig_16,128,23.4819,tatE,Sec-independent protein translocase protein TatE
BBFGCJEA_02975,ec_contig_16,416,23.4819,can,Carbonic anhydrase 2
BBFGCJEA_00058,ec_contig_15,830,23.4786,xylA,Xylose isomerase
BBFGCJEA_03567,ec_contig_17,184,23.422,yhbY,RNA-binding protein YhbY
BBFGCJEA_03703,ec_contig_17,189,23.3439,rplW,Large ribosomal subunit protein uL23
BBFGCJEA_01204,ec_contig_16,888,23.3212,otsA,Trehalose-6-phosphate synthase
BBFGCJEA_02289,ec_contig_16,80,23.2089,mntS,Small protein MntS
BBFGCJEA_00519,ec_contig_7,609,23.0916,srkA,Stress response kinase A
BBFGCJEA_03701,ec_contig_17,172,23.0716,rpsS,Small ribosomal subunit protein uS19
BBFGCJEA_00459,ec_contig_7,592,23.0064,pfkA,ATP-dependent 6-phosphofructokinase isozyme 1
BBFGCJEA_01321,ec_contig_16,254,22.9608,msrB,Peptide methionine sulfoxide reductase MsrB
BBFGCJEA_04324,ec_contig_18,1059,22.9354,ptsI,phosphoenolpyruvate--protein phosphotransferase PtsI
BBFGCJEA_01263,ec_contig_16,169,22.9156,,hypothetical protein
BBFGCJEA_03910,ec_contig_18,134,22.8989,ygdR_1,putative lipoprotein YgdR
BBFGCJEA_00067,ec_contig_15,518,22.8337,yiaJ,DNA-binding transcriptional repressor YiaJ
BBFGCJEA_02198,ec_contig_16,663,22.7845,serC,Phosphoserine aminotransferase
BBFGCJEA_03017,ec_contig_16,573,22.7644,rsmH,Ribosomal RNA small subunit methyltransferase H
BBFGCJEA_01269,ec_contig_16,425,22.7544,proQ,RNA chaperone ProQ
IEOEGPMD_05053,pa_contig_19,46,22.6515,,
BBFGCJEA_02429,ec_contig_16,482,22.52,nagB_1,Glucosamine-6-phosphate deaminase
BBFGCJEA_00006,ec_contig_15,496,22.4999,gadX,HTH-type transcriptional regulator GadX
BBFGCJEA_00757,ec_contig_11,292,22.4854,sixA,Phosphohistidine phosphatase SixA
BBFGCJEA_01359,ec_contig_16,497,22.4636,nadE,NH(3)-dependent NAD(+) synthetase
BBFGCJEA_03123,ec_contig_16,361,22.294,osmY,Osmotically-inducible protein Y
BBFGCJEA_01015,ec_contig_11,265,22.1867,srlR_1,Glucitol operon repressor
BBFGCJEA_04291,ec_contig_18,232,22.0927,,hypothetical protein
BBFGCJEA_04087,ec_contig_18,576,22.0413,glaH,Glutarate 2-hydroxylase
BBFGCJEA_01770,ec_contig_16,441,21.9178,fnr,Fumarate and nitrate reduction regulatory protein
BBFGCJEA_03800,ec_contig_17,337,21.8958,nfuA,Fe/S biogenesis protein NfuA
BBFGCJEA_01672,ec_contig_16,386,21.5931,,hypothetical protein
BBFGCJEA_00453,ec_contig_7,173,21.5813,,hypothetical protein
BBFGCJEA_01822,ec_contig_16,126,21.5318,osmB,Osmotically-inducible lipoprotein B
BBFGCJEA_01931,ec_contig_16,169,21.5126,ycgL,Protein YcgL
BBFGCJEA_03600,ec_contig_17,802,21.1517,gltD,Glutamate synthase [NADPH] small chain
BBFGCJEA_00452,ec_contig_7,241,21.0239,uspD,Universal stress protein D
BBFGCJEA_00794,ec_contig_11,203,20.9287,folX,Dihydroneopterin triphosphate 2'-epimerase
BBFGCJEA_02125,ec_contig_16,52,20.9254,appX,Putative cytochrome bd-II ubiquinol oxidase subunit AppX
BBFGCJEA_03288,ec_contig_17,306,20.8594,idi,Isopentenyl-diphosphate Delta-isomerase
BBFGCJEA_01387,ec_contig_16,167,20.8328,ihfA,Integration host factor subunit alpha
BBFGCJEA_02239,ec_contig_16,180,20.7913,,hypothetical protein
BBFGCJEA_01274,ec_contig_16,131,20.4274,,hypothetical protein
BBFGCJEA_01231,ec_contig_16,309,20.3952,yecD,Isochorismatase family protein YecD
BBFGCJEA_02100,ec_contig_16,325,20.3733,,NAD(P)H dehydrogenase (quinone)
BBFGCJEA_03621,ec_contig_17,217,20.3536,zapG,Z-ring associated protein G
BBFGCJEA_01459,ec_contig_16,236,20.3037,slyA,Transcriptional regulator SlyA
BBFGCJEA_01677,ec_contig_16,122,20.2923,,hypothetical protein
BBFGCJEA_00510,ec_contig_7,60,20.2293,yshB,putative protein YshB
BBFGCJEA_02176,ec_contig_16,586,20.1383,ompF,Outer membrane porin F
BBFGCJEA_02716,ec_contig_16,282,20.1022,aroL,Shikimate kinase 2
BBFGCJEA_03311,ec_contig_17,661,20.0628,serA,D-3-phosphoglycerate dehydrogenase
BBFGCJEA_04315,ec_contig_18,542,19.9449,cysP,Thiosulfate-binding protein
BBFGCJEA_02195,ec_contig_16,364,19.9158,cmk,Cytidylate kinase
BBFGCJEA_00919,ec_contig_11,183,19.8511,yejG,putative protein YejG
BBFGCJEA_00395,ec_contig_7,227,19.8026,rplK,Large ribosomal subunit protein uL11
BBFGCJEA_02365,ec_contig_16,681,19.7107,tolB,Tol-Pal system protein TolB
BBFGCJEA_02679,ec_contig_16,259,19.701,yajQ,Nucleotide-binding protein YajQ
BBFGCJEA_03491,ec_contig_17,212,19.59,yqjE,Inner membrane protein YqjE
BBFGCJEA_02444,ec_contig_16,244,19.5118,ybeY,Endoribonuclease YbeY
BBFGCJEA_02364,ec_contig_16,272,19.5008,pal,Peptidoglycan-associated lipoprotein
BBFGCJEA_02635,ec_contig_16,171,19.3926,ybaB,Nucleoid-associated protein YbaB
BBFGCJEA_00723,ec_contig_7,323,19.3719,gmk,Guanylate kinase
BBFGCJEA_01416,ec_contig_16,191,19.3714,sufA,Iron-sulfur cluster assembly protein SufA
BBFGCJEA_00466,ec_contig_7,321,19.3449,sodA,Superoxide dismutase [Mn]
BBFGCJEA_04353,ec_contig_18,499,19.332,glk,Glucokinase
BBFGCJEA_01990,ec_contig_16,638,19.2709,lolE,Lipoprotein-releasing system transmembrane protein LolE
BBFGCJEA_03188,ec_contig_16,282,19.2234,fimA,Type-1 fimbrial protein%2C A chain
BBFGCJEA_00804,ec_contig_11,332,19.0858,hxpA,Hexitol phosphatase A
BBFGCJEA_00512,ec_contig_7,258,18.9323,yihI,Der GTPase-activating protein YihI
BBFGCJEA_02321,ec_contig_16,124,18.8643,moaD,Molybdopterin synthase sulfur carrier subunit
BBFGCJEA_02920,ec_contig_16,397,18.8307,lpxA,Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase
BBFGCJEA_00439,ec_contig_7,107,18.8,rpmE,Large ribosomal subunit protein bL31
BBFGCJEA_01781,ec_contig_16,254,18.749,tpx,Thiol peroxidase
BBFGCJEA_04170,ec_contig_18,341,18.7396,rnc,Ribonuclease 3
BBFGCJEA_04058,ec_contig_18,779,18.7242,gshA,Glutamate--cysteine ligase
BBFGCJEA_04127,ec_contig_18,297,18.7121,grpE,Protein GrpE
BBFGCJEA_01316,ec_contig_16,965,18.6638,yeaG,Serine/threonine kinase YeaG
BBFGCJEA_03516,ec_contig_17,167,18.6008,prlF,Antitoxin PrlF
BBFGCJEA_02193,ec_contig_16,141,18.5152,ihfB,Integration host factor subunit beta
BBFGCJEA_02712,ec_contig_16,59,18.4003,,hypothetical protein
BBFGCJEA_01059,ec_contig_11,436,18.2517,galF,UTP--glucose-1-phosphate uridylyltransferase
BBFGCJEA_01246,ec_contig_16,73,18.2131,,hypothetical protein
BBFGCJEA_01146,ec_contig_16,89,18.2009,,hypothetical protein
BBFGCJEA_02648,ec_contig_16,228,18.1162,ylaC,Inner membrane protein YlaC
BBFGCJEA_02955,ec_contig_16,339,17.9955,sfsA,Sugar fermentation stimulation protein A
BBFGCJEA_00412,ec_contig_7,173,17.9844,yijD,Inner membrane protein YijD
BBFGCJEA_02370,ec_contig_16,141,17.9484,,hypothetical protein
BBFGCJEA_01187,ec_contig_16,315,17.9431,uvrY,Response regulator UvrY
BBFGCJEA_01846,ec_contig_16,572,17.9285,trpB,Tryptophan synthase beta chain
BBFGCJEA_00697,ec_contig_7,43,17.8805,tisB,Small toxic protein TisB
BBFGCJEA_02137,ec_contig_16,133,17.8402,yccX,Acylphosphatase
BBFGCJEA_01901,ec_contig_16,405,17.7897,ispE,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
BBFGCJEA_02654,ec_contig_16,611,17.7671,amtB,Ammonium transporter AmtB
BBFGCJEA_00629,ec_contig_7,296,17.7525,rsmG,Ribosomal RNA small subunit methyltransferase G
BBFGCJEA_01233,ec_contig_16,241,17.6848,nudB,Dihydroneopterin triphosphate diphosphatase
BBFGCJEA_04166,ec_contig_18,452,17.6758,rseB,Sigma-E factor regulatory protein RseB
BBFGCJEA_02098,ec_contig_16,625,17.5998,rutG,Putative pyrimidine permease RutG
BBFGCJEA_01625,ec_contig_16,134,17.596,yddM,putative HTH-type transcriptional regulator YddM
BBFGCJEA_03704,ec_contig_17,284,17.5388,rplD,Large ribosomal subunit protein uL4
BBFGCJEA_02179,ec_contig_16,257,17.5192,mepK,Peptidoglycan L%2CD-endopeptidase MepK
BBFGCJEA_01816,ec_contig_16,369,17.5026,fabI,Enoyl-[acyl-carrier-protein] reductase [NADH] FabI
BBFGCJEA_03434,ec_contig_17,136,17.4904,ubiK,Ubiquinone biosynthesis accessory factor UbiK
BBFGCJEA_02084,ec_contig_16,497,17.4647,phoH,Protein PhoH
BBFGCJEA_01801,ec_contig_16,309,17.2857,pspA,Phage shock protein A
BBFGCJEA_01466,ec_contig_16,279,17.23,gstA,Glutathione S-transferase GstA
BBFGCJEA_03565,ec_contig_17,894,17.2105,ftsH,ATP-dependent zinc metalloprotease FtsH
BBFGCJEA_04210,ec_contig_18,237,17.1891,hscB,Co-chaperone protein HscB
BBFGCJEA_00520,ec_contig_7,124,17.1874,yihD,Protein YihD
BBFGCJEA_02472,ec_contig_16,121,17.1528,,hypothetical protein
BBFGCJEA_04243,ec_contig_18,165,17.1528,yfgD,putative protein YfgD
BBFGCJEA_03518,ec_contig_17,371,17.1412,srlR_4,Glucitol operon repressor
BBFGCJEA_01925,ec_contig_16,242,17.0559,dsbB,Disulfide bond formation protein B
BBFGCJEA_03776,ec_contig_17,237,16.9915,aroK,Shikimate kinase 1
BBFGCJEA_01930,ec_contig_16,299,16.9543,ycgM,Oxaloacetate tautomerase YcgM
BBFGCJEA_01148,ec_contig_16,368,16.8776,yedP,Mannosyl-3-phosphoglycerate phosphatase
BBFGCJEA_03551,ec_contig_17,963,16.8725,pnp,Polyribonucleotide nucleotidyltransferase
BBFGCJEA_03641,ec_contig_17,211,16.7654,accB,Biotin carboxyl carrier protein of acetyl-CoA carboxylase
BBFGCJEA_00331,ec_contig_7,272,16.7149,lexA_1,LexA repressor
BBFGCJEA_00104,ec_contig_15,209,16.713,secB,Protein-export protein SecB
BBFGCJEA_03996,ec_contig_18,139,16.673,ftsB,Cell division protein FtsB
BBFGCJEA_03783,ec_contig_17,249,16.6108,nudE,ADP compounds hydrolase NudE
BBFGCJEA_02201,ec_contig_16,380,16.5749,focA,Formate channel FocA
BBFGCJEA_04262,ec_contig_18,102,16.525,,hypothetical protein
BBFGCJEA_04133,ec_contig_18,339,16.5193,trmD,tRNA (guanine-N(1)-)-methyltransferase
BBFGCJEA_03672,ec_contig_17,418,16.5014,fmt,Methionyl-tRNA formyltransferase
BBFGCJEA_00384,ec_contig_7,278,16.3584,thiE,Thiamine-phosphate synthase
BBFGCJEA_03914,ec_contig_18,232,16.3511,rppH,RNA pyrophosphohydrolase
BBFGCJEA_02938,ec_contig_16,169,16.3429,,hypothetical protein
BBFGCJEA_01360,ec_contig_16,148,16.3386,osmE,Osmotically-inducible putative lipoprotein OsmE
BBFGCJEA_04276,ec_contig_18,415,16.3313,talB_2,Transaldolase B
BBFGCJEA_00194,ec_contig_4,558,16.3019,hflX,GTPase HflX
BBFGCJEA_02983,ec_contig_16,1131,16.2921,acnB,Aconitate hydratase B
BBFGCJEA_03568,ec_contig_17,207,16.2407,greA,Transcription elongation factor GreA
BBFGCJEA_00638,ec_contig_7,182,16.2172,atpC,ATP synthase epsilon chain
BBFGCJEA_00396,ec_contig_7,236,16.1761,nusG,Transcription termination/antitermination protein NusG
BBFGCJEA_03964,ec_contig_18,706,16.1304,pyrG,CTP synthase
BBFGCJEA_02970,ec_contig_16,164,16.1091,panD,Aspartate 1-decarboxylase
BBFGCJEA_03324,ec_contig_17,501,16.1079,pgk,Phosphoglycerate kinase
BBFGCJEA_03773,ec_contig_17,360,16.0965,dam,DNA adenine methylase
BBFGCJEA_01389,ec_contig_16,237,16.068,btuE,Thioredoxin/glutathione peroxidase BtuE
BBFGCJEA_03822,ec_contig_17,427,16.0443,gntR_2,HTH-type transcriptional regulator GntR
BBFGCJEA_03593,ec_contig_17,117,16.039,ptsO,Phosphocarrier protein NPr
BBFGCJEA_03071,ec_contig_16,212,16.0282,lspA,Lipoprotein signal peptidase
BBFGCJEA_02021,ec_contig_16,267,16.0133,yceF,7-methyl-GTP pyrophosphatase
BBFGCJEA_04082,ec_contig_18,282,15.918,glaR,HTH-type transcriptional repressor GlaR
BBFGCJEA_02951,ec_contig_16,954,15.9103,fhuA,Ferrichrome outer membrane transporter/phage receptor
BBFGCJEA_04221,ec_contig_18,431,15.9072,rodZ,Cytoskeleton protein RodZ
BBFGCJEA_03791,ec_contig_17,306,15.9053,ompR,DNA-binding dual transcriptional regulator OmpR
BBFGCJEA_01086,ec_contig_16,107,15.8905,yefM,Antitoxin YefM
BBFGCJEA_00635,ec_contig_7,654,15.8726,atpA,ATP synthase subunit alpha
BBFGCJEA_04267,ec_contig_18,85,15.8262,,hypothetical protein
BBFGCJEA_01848,ec_contig_16,76,15.8014,,Putative virulence-regulating protein
BBFGCJEA_01433,ec_contig_16,129,15.7769,ydhR,Putative monooxygenase YdhR
BBFGCJEA_00754,ec_contig_11,120,15.7576,,hypothetical protein
BBFGCJEA_00086,ec_contig_15,256,15.7317,yibF,putative GST-like protein YibF
BBFGCJEA_01895,ec_contig_16,339,15.6628,,hypothetical protein
BBFGCJEA_03577,ec_contig_17,113,15.6628,ibaG,Acid stress protein IbaG
BBFGCJEA_01287,ec_contig_16,241,15.5773,,Nudix hydrolase
BBFGCJEA_00143,ec_contig_4,130,15.4449,chpB,Endoribonuclease toxin ChpB
BBFGCJEA_02698,ec_contig_16,137,15.3968,yajC,Sec translocon accessory complex subunit YajC
BBFGCJEA_00216,ec_contig_4,148,15.3855,frdD,Fumarate reductase subunit D
BBFGCJEA_02584,ec_contig_16,297,15.3735,lpxH,UDP-2%2C3-diacylglucosamine hydrolase
BBFGCJEA_03682,ec_contig_17,160,15.3535,rpsK,Small ribosomal subunit protein uS11
BBFGCJEA_00385,ec_contig_7,310,15.3459,thiF,Sulfur carrier protein ThiS adenylyltransferase
BBFGCJEA_00095,ec_contig_15,241,15.3389,mtlR,Mannitol operon repressor
BBFGCJEA_04260,ec_contig_18,360,15.3273,dapA,4-hydroxy-tetrahydrodipicolinate synthase
BBFGCJEA_03775,ec_contig_17,446,15.3271,aroB,3-dehydroquinate synthase
BBFGCJEA_01936,ec_contig_16,109,15.2781,minE,Cell division topological specificity factor
BBFGCJEA_02929,ec_contig_16,487,15.2261,dxr,1-deoxy-D-xylulose 5-phosphate reductoisomerase
BBFGCJEA_02942,ec_contig_16,284,15.2053,mtnN,5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
BBFGCJEA_03430,ec_contig_17,330,15.1348,ygiD,4%2C5-DOPA dioxygenase extradiol
BBFGCJEA_00106,ec_contig_15,174,15.0737,yibN,putative protein YibN
BBFGCJEA_00227,ec_contig_4,118,15.0206,groES,Co-chaperonin GroES
BBFGCJEA_02324,ec_contig_16,396,14.9697,moaA,GTP 3'%2C8-cyclase
BBFGCJEA_01539,ec_contig_16,115,14.9437,relE,mRNA interferase toxin RelE
BBFGCJEA_02912,ec_contig_16,104,14.9124,rof,Protein rof
BBFGCJEA_03314,ec_contig_17,356,14.9027,argP,HTH-type transcriptional regulator ArgP
BBFGCJEA_02542,ec_contig_16,378,14.8285,ompT,Protease 7
BBFGCJEA_00222,ec_contig_4,223,14.7189,efp,Elongation factor P
BBFGCJEA_01356,ec_contig_16,191,14.7079,spy,Periplasmic chaperone Spy
BBFGCJEA_04111,ec_contig_18,420,14.6352,rnlA,mRNA endoribonuclease toxin LS
BBFGCJEA_02496,ec_contig_16,167,14.5684,uspG,Universal stress protein UP12
BBFGCJEA_00788,ec_contig_11,304,14.53,hisJ,Histidine-binding periplasmic protein
BBFGCJEA_04084,ec_contig_18,497,14.5198,gabT,4-aminobutyrate aminotransferase GabT
BBFGCJEA_03578,ec_contig_17,114,14.5115,mlaB,Intermembrane phospholipid transport system binding protein MlaB
BBFGCJEA_02277,ec_contig_16,373,14.4506,iaaA,Isoaspartyl peptidase
BBFGCJEA_03323,ec_contig_17,417,14.4499,fbaA,Fructose-bisphosphate aldolase class 2
BBFGCJEA_04141,ec_contig_18,448,14.4411,pheA,Bifunctional chorismate mutase/prephenate dehydratase
BBFGCJEA_01455,ec_contig_16,201,14.4105,sodC,Superoxide dismutase [Cu-Zn]
BBFGCJEA_01612,ec_contig_16,531,14.369,dosC,Diguanylate cyclase DosC
BBFGCJEA_04186,ec_contig_18,481,14.3549,glyA,Serine hydroxymethyltransferase
BBFGCJEA_03486,ec_contig_17,297,14.305,lldR_2,Putative L-lactate dehydrogenase operon regulatory protein
BBFGCJEA_00913,ec_contig_11,87,14.2803,,hypothetical protein
BBFGCJEA_00312,ec_contig_4,107,14.2,,hypothetical protein
BBFGCJEA_04330,ec_contig_18,83,14.1836,,hypothetical protein
BBFGCJEA_01295,ec_contig_16,661,14.1195,fadD,Long-chain-fatty-acid--CoA ligase
